"","cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
"43860",675,"6","4","8",0.267017958451465,1258,"12",0.888450287786284,0
"43861",711,"6","4","8",0.513715275054733,1106,"1",0.888450287786284,0
"43862",695,"6","4","8",0.187438178902023,1175,"1",0.943194553897495,0
"43863",739,"6","4","11",0.175501211969607,1173,"1",0.888450287786284,0
"43866",593,"6","4","11",0.652979889266256,1083,"12",0.943194553897495,0
"43868",858,"6","4","11",0.31789342123693,1345,"12",0.943194553897495,0
"43869",768,"6","4","8",0.12690195031827,1313,"1",0.888450287786284,0
"43870",781,"6","4","8",0.183459189924551,1112,"12",0.888450287786284,0
"43871",758,"6","4","8",0.159585256059719,1111,"12",0.888450287786284,0
"43872",503,"6","4","8",0.752454613703058,1020,"1",0.888450287786284,0
"43873",829,"6","4","11",0.214439707822656,1237,"1",0.943194553897495,0
"43874",760,"6","4","11",0.532758826020422,1634,"12",0.943194553897495,0
"43875",478,"6","4","11",0.158733862138047,1338,"12",0.888450287786284,0
"43876",855,"6","4","11",0.763540186713802,1825,"12",0.943194553897495,0
"43877",574,"6","4","11",0.258208586574849,1383,"12",0.943194553897495,0
"43878",709,"6","4","11",0.385536233853955,1407,"12",0.943194553897495,0
"43881",509,"6","4","11",0.409410167718788,1345,"12",0.943194553897495,0
"43882",620,"6","4","11",0.134859928273215,1450,"12",0.888450287786284,0
"43883",732,"6","4","11",0.946573679677518,1606,"12",0.943194553897495,0
"43884",780,"6","4","11",0.496947925223173,1527,"12",0.888450287786284,0
"43886",820,"6","4","11",0.612338605569863,1562,"12",0.943194553897495,0
"43888",660,"6","4","11",0.886888845015437,1573,"12",0.943194553897495,0
"43889",662,"6","4","11",0.226376674755072,1645,"12",0.888450287786284,0
"43890",670,"6","4","11",0.0672171156561893,1446,"12",0.943194553897495,0
"43892",800,"6","4","11",0.596422649659975,1764,"12",0.943194553897495,0
"43893",716,"6","4","11",1.04206941513685,1523,"12",0.943194553897495,0
"43894",584,"6","4","11",0.0353852038364127,1239,"12",0.888450287786284,0
"43895",561,"6","4","11",0.43328410158362,1406,"12",0.943194553897495,0
"43896",854,"6","4","11",0.536737814997894,1564,"12",0.888450287786284,0
"43899",791,"6","4","11",0.31789342123693,1357,"12",0.888450287786284,0
"43900",670,"6","4","11",0.640191528412168,1525,"12",0.943194553897495,0
"43901",527,"6","4","11",0.114964983385854,1258,"12",0.943194553897495,0
"43902",611,"6","4","11",0.393494211808899,1391,"12",0.888450287786284,0
"43903",515,"6","4","11",0.262187575552321,1297,"12",0.943194553897495,0
"43904",815,"6","4","11",0.504905903178117,1488,"12",0.943194553897495,0
"43905",664,"6","4","11",0.393494211808899,1464,"12",0.888450287786284,0
"43906",564,"6","4","11",0.10700700543091,1367,"12",0.943194553897495,0
"43907",540,"6","4","11",0.333809377146818,1337,"12",0.888450287786284,0
"43908",592,"6","4","11",0.250250608619905,1365,"12",0.943194553897495,0
"43910",460,"6","4","11",0.350576726978378,1276,"12",0.888450287786284,0
"43911",718,"6","4","11",0.898825811947853,1565,"12",0.888450287786284,0
"43912",512,"6","4","11",0.369620277944067,1522,"12",0.943194553897495,0
"43913",824,"6","4","11",1.02615345922696,1653,"12",0.943194553897495,0
"43914",630,"6","4","11",0.2223976857776,1237,"12",0.943194553897495,0
"43916",417,"6","4","11",0.139690311172359,1252,"12",0.943194553897495,0
"43917",641,"6","4","11",0.405431178741316,1523,"12",0.943194553897495,0
"43919",715,"6","4","11",0.182607796002879,1503,"12",0.888450287786284,0
"43921",453,"6","4","11",0.0115112699715803,1303,"12",0.943194553897495,0
"43923",695,"6","4","11",0.699876363074249,1732,"12",0.888450287786284,0
"43924",305,"6","4","11",0.422198528572876,1190,"12",0.943194553897495,0
"43925",524,"6","4","11",0.481031969313285,1264,"12",0.943194553897495,0
"43926",592,"6","4","11",0.258208586574849,1500,"12",0.888450287786284,0
"43928",474,"6","4","11",0.353704322034179,1526,"12",0.888450287786284,0
"43931",610,"6","4","11",0.516842870110534,1535,"12",0.888450287786284,0
"43932",655,"6","4","11",1.08185930491157,1663,"12",0.888450287786284,0
"43934",601,"6","4","11",0.381557244876483,1531,"12",0.888450287786284,0
"43935",533,"6","4","11",1.13756515059618,1682,"12",0.943194553897495,0
"43936",536,"6","4","11",0.10700700543091,1452,"12",0.943194553897495,0
"43937",692,"6","4","11",1.58719090505052,1784,"12",0.943194553897495,0
"43938",700,"6","4","11",0.266166564529793,1362,"12",0.888450287786284,0
"43939",588,"6","4","11",1.0341114371819,1659,"12",0.943194553897495,0
"43940",586,"6","4","11",0.23916503560916,1245,"12",0.888450287786284,0
"43941",308,"6","4","11",0.255080991519049,1206,"12",0.888450287786284,0
"43942",577,"6","4","11",0.914741767857741,1578,"12",0.888450287786284,0
"43943",444,"6","4","11",0.0194692479265244,1440,"12",0.888450287786284,0
"43944",593,"6","4","11",0.64417051738964,1342,"12",0.888450287786284,0
"43947",586,"6","4","11",0.0871120605435497,1344,"12",0.888450287786284,0
"43949",704,"6","4","11",0.556632759885254,1418,"12",0.943194553897495,0
"43950",582,"6","4","11",0.87495187808302,1605,"12",0.888450287786284,0
"43951",794,"6","4","11",0.922699745812685,1267,"12",0.943194553897495,0
"43952",382,"6","4","11",0.20250274089024,1442,"12",0.943194553897495,0
"43953",590,"6","4","11",0.524800848065478,1412,"12",0.888450287786284,0
"43954",757,"6","4","11",0.719771307961609,1669,"12",0.888450287786284,0
"43955",593,"6","4","11",0.182607796002879,1561,"12",0.943194553897495,0
"43956",551,"6","4","11",0.218418696800128,1235,"12",0.943194553897495,0
"43957",496,"6","4","11",0.234334652710016,1340,"12",0.943194553897495,0
"43958",773,"6","4","11",0.703855352051721,1721,"12",0.888450287786284,0
"43959",674,"6","4","11",0.755582208758858,1476,"12",0.943194553897495,0
"43960",797,"6","4","11",1.6906446184648,1846,"12",0.888450287786284,0
"43961",602,"6","4","11",0.652128495344584,1508,"12",0.943194553897495,0
"43962",668,"6","4","11",0.731708274894026,1557,"12",0.943194553897495,0
"43964",873,"6","4","11",0.270145553507265,1525,"12",0.943194553897495,0
"43965",599,"6","4","11",0.373599266921539,1343,"12",0.888450287786284,0
"43966",544,"6","4","11",0.250250608619905,1478,"12",0.888450287786284,0
"43967",741,"6","4","11",0.31789342123693,1424,"12",0.943194553897495,0
"43968",620,"6","4","11",0.966468624564878,1723,"12",0.943194553897495,0
"43969",460,"6","4","11",0.625126966423952,1130,"12",0.888450287786284,0
"43970",710,"6","4","11",0.894846822970381,1791,"12",0.943194553897495,0
"43971",601,"6","4","11",0.194544762935296,1458,"12",0.943194553897495,0
"43972",651,"6","4","11",0.345746344079234,1577,"12",0.943194553897495,0
"43973",489,"6","4","11",0.2223976857776,1359,"12",0.943194553897495,0
"43974",699,"6","4","11",0.779456142623691,1695,"12",0.943194553897495,0
"43975",649,"6","4","11",0.246271619642433,1595,"12",0.888450287786284,0
"43976",438,"6","4","11",0.107858399352582,1389,"12",0.888450287786284,0
"43977",609,"6","4","11",0.385536233853955,1577,"12",0.888450287786284,0
"43978",803,"6","4","11",0.600401638637447,1593,"12",0.888450287786284,0
"43979",676,"6","4","11",0.266166564529793,1245,"12",0.888450287786284,0
"43980",683,"6","4","11",0.134859928273215,1602,"12",0.943194553897495,0
"43981",358,"6","4","11",0.2223976857776,1298,"12",0.943194553897495,0
"43982",507,"6","4","11",0.45317904647098,1437,"12",0.943194553897495,0
"43983",627,"6","4","11",0.636212539434696,1579,"12",0.888450287786284,0
"43984",784,"6","4","11",0.154754873160575,1449,"12",0.888450287786284,0
"43985",790,"6","4","11",1.22908189707803,1621,"12",0.888450287786284,0
"43986",419,"6","4","11",0.111837388330054,1175,"12",0.888450287786284,0
"43987",601,"6","4","11",0.64417051738964,1367,"12",0.943194553897495,0
"43988",638,"6","4","11",0.198523751912768,1540,"12",0.943194553897495,0
"43989",681,"6","4","11",0.0154902589490523,1439,"12",0.943194553897495,0
"43990",665,"6","4","11",0.612338605569863,1420,"12",0.943194553897495,0
"43991",575,"6","4","11",0.0871120605435497,1396,"12",0.943194553897495,0
"43992",596,"6","4","11",0.262187575552321,1387,"12",0.943194553897495,0
"43993",659,"6","4","11",0.111837388330054,1343,"12",0.888450287786284,0
"43994",618,"6","4","11",0.449200057493508,1427,"12",0.888450287786284,0
"43995",596,"6","4","11",0.250250608619905,1491,"12",0.888450287786284,0
"43996",627,"6","4","11",0.31476582618113,1216,"12",0.943194553897495,0
"43997",593,"6","4","11",0.278103531462209,1349,"12",0.943194553897495,0
"43999",576,"6","4","11",0.361662299989123,1500,"12",0.888450287786284,0
"44001",757,"6","4","11",0.345746344079234,1522,"12",0.888450287786284,0
"44003",894,"6","4","11",0.333809377146818,1578,"12",0.888450287786284,0
"44004",615,"6","4","11",0.425326123628676,1345,"12",0.943194553897495,0
"44006",609,"6","4","11",0.465116013403397,1386,"12",0.888450287786284,0
"44008",490,"6","4","11",0.735687263871498,1411,"12",0.943194553897495,0
"44009",731,"6","4","11",0.918720756835213,1544,"12",0.888450287786284,0
"44011",645,"6","4","11",0.154754873160575,1457,"12",0.943194553897495,0
"44012",543,"6","4","11",0.393494211808899,1657,"12",0.943194553897495,0
"44013",461,"6","4","11",0.135711322194886,1290,"12",0.888450287786284,0
"44015",524,"6","4","11",0.0322576087806126,1554,"12",0.888450287786284,0
"44016",627,"6","4","11",0.536737814997894,1505,"12",0.943194553897495,0
"44017",476,"6","4","11",0.243144024586632,1163,"12",0.943194553897495,0
"44018",390,"6","4","11",0.330681782091018,1257,"12",0.943194553897495,0
"44021",562,"6","4","11",0.353704322034179,1304,"12",0.943194553897495,0
"44022",326,"6","4","11",0.171522222992135,1225,"12",0.943194553897495,0
"44023",757,"6","4","11",0.767519175691274,1652,"12",0.888450287786284,0
"44024",519,"6","4","11",0.0990490274759659,1228,"12",0.888450287786284,0
"44025",598,"6","4","11",0.592443660682503,1297,"12",0.943194553897495,0
"44026",713,"6","4","11",0.254229597597377,1577,"12",0.888450287786284,0
"44027",804,"6","4","11",0.385536233853955,1628,"12",0.888450287786284,0
"44028",507,"6","4","11",0.0552801487237731,1196,"12",0.943194553897495,0
"44030",538,"6","4","11",0.361662299989123,1366,"12",0.943194553897495,0
"44031",613,"6","4","11",0.298849870271241,1179,"12",0.888450287786284,0
"44032",560,"6","4","11",0.0831330715660776,1473,"12",0.943194553897495,0
"44033",762,"6","4","11",1.11369121673134,1784,"12",0.943194553897495,0
"44035",455,"6","4","11",0.0990490274759659,1296,"12",0.888450287786284,0
"44036",1058,"6","4","11",0.556632759885254,1678,"12",0.888450287786284,0
"44037",952,"6","4","11",0.910762778880269,1649,"12",0.943194553897495,0
"44038",440,"6","4","11",0.254229597597377,1360,"12",0.888450287786284,0
"44039",513,"6","4","11",0.532758826020422,1532,"12",0.943194553897495,0
"44040",546,"6","4","11",0.41338915669626,1309,"12",0.943194553897495,0
"44042",898,"6","4","11",0.373599266921539,1335,"12",0.943194553897495,0
"44044",729,"6","4","11",0.158733862138047,1253,"12",0.888450287786284,0
"44045",718,"6","4","11",0.0314062148589406,1325,"12",0.888450287786284,0
"44046",561,"6","4","11",0.584485682727559,1670,"12",0.943194553897495,0
"44047",571,"6","4","11",0.580506693750087,1647,"12",0.888450287786284,0
"44048",829,"6","4","11",0.839140977285772,1465,"12",0.888450287786284,0
"44049",574,"6","4","11",0.625126966423952,1374,"12",0.888450287786284,0
"44051",560,"6","4","11",1.11369121673134,1524,"12",0.888450287786284,0
"44052",503,"6","4","11",0.114964983385854,1313,"12",0.888450287786284,0
"44053",445,"6","4","11",0.10700700543091,1408,"12",0.943194553897495,0
"44054",807,"6","4","11",1.25295583094287,1661,"12",0.943194553897495,0
"44055",698,"6","4","11",1.02217447024949,1652,"12",0.888450287786284,0
"44056",783,"6","4","11",0.656107484322056,1594,"12",0.943194553897495,0
"44057",537,"6","4","11",0.552653770907782,1468,"12",0.943194553897495,0
"44058",611,"6","4","11",0.496947925223173,1590,"12",0.888450287786284,0
"44060",675,"6","4","11",0.0672171156561893,1253,"12",0.943194553897495,0
"44061",627,"6","4","11",0.672023440231944,1305,"12",0.888450287786284,0
"44062",595,"6","4","11",0.620296583524808,1624,"12",0.943194553897495,0
"44063",499,"6","4","11",0.210460718845184,1458,"12",0.943194553897495,0
"44064",525,"6","4","11",0.33778836612429,1415,"12",0.943194553897495,0
"44065",653,"6","4","11",0.00838367491578012,1341,"12",0.943194553897495,0
"44066",805,"6","4","11",0.962489635587406,1782,"12",0.943194553897495,0
"44067",414,"6","4","11",0.0353852038364127,1188,"12",0.943194553897495,0
"44068",464,"6","4","11",0.577379098694287,1238,"12",0.943194553897495,0
"44069",687,"6","4","11",0.500926914200645,1602,"12",0.943194553897495,0
"44071",706,"6","4","11",0.544695792952838,1490,"12",0.943194553897495,0
"44072",485,"6","4","11",0.10387941037511,1365,"12",0.888450287786284,0
"44073",739,"6","4","11",0.0632381266787172,1455,"12",0.943194553897495,0
"44074",470,"6","4","11",0.33778836612429,1415,"12",0.943194553897495,0
"44075",431,"6","4","11",0.0203206418481963,1281,"12",0.888450287786284,0
"44076",670,"6","4","11",0.262187575552321,1545,"12",0.888450287786284,0
"44077",594,"6","4","11",0.540716803975366,1401,"12",0.888450287786284,0
"44078",647,"6","4","11",0.54867478193031,1511,"12",0.943194553897495,0
"44079",912,"6","4","11",0.536737814997894,1483,"12",0.888450287786284,0
"44080",568,"6","4","11",0.151627278104775,1282,"12",0.888450287786284,0
"44081",482,"6","4","11",0.23916503560916,1122,"12",0.943194553897495,0
"44082",665,"6","4","11",0.75956119773633,1635,"12",0.888450287786284,0
"44085",496,"6","4","11",0.186586784980351,1371,"12",0.943194553897495,0
"44086",713,"6","4","11",0.238313641687488,1348,"12",0.943194553897495,0
"44087",635,"6","4","11",0.87495187808302,1738,"12",0.943194553897495,0
"44088",541,"6","4","11",0.230355663732544,1425,"12",0.943194553897495,0
"44090",501,"6","4","11",0.0919424434426937,1330,"12",0.888450287786284,0
"44092",453,"6","4","11",0.0990490274759659,1285,"12",0.943194553897495,0
"44093",856,"6","4","11",0.863014911150604,1564,"12",0.943194553897495,0
"44094",634,"6","4","11",0.441242079538564,1374,"12",0.943194553897495,0
"44095",418,"6","4","11",0.29799847634957,1353,"12",0.888450287786284,0
"44096",403,"6","4","11",0.00440468593830804,1159,"12",0.888450287786284,0
"44097",661,"6","4","11",0.309935443281986,1515,"12",0.943194553897495,0
"44098",509,"6","4","11",0.258208586574849,1301,"12",0.943194553897495,0
"44099",576,"6","4","11",0.357683311011651,1587,"12",0.888450287786284,0
"44100",829,"6","4","11",0.902804800925325,1618,"12",0.943194553897495,0
"44102",822,"6","4","11",0.695897374096777,1561,"12",0.888450287786284,0
"44103",607,"6","4","11",0.469095002380869,1447,"12",0.888450287786284,0
"44105",726,"6","4","11",0.481031969313285,1456,"12",0.888450287786284,0
"44106",796,"6","4","11",0.0115112699715803,1454,"12",0.888450287786284,0
"44107",730,"6","4","11",0.345746344079234,1469,"12",0.943194553897495,0
"44108",519,"6","4","11",0.138838917250687,1338,"12",0.888450287786284,0
"44109",647,"6","4","11",0.536737814997894,1589,"12",0.943194553897495,0
"44110",654,"6","4","11",0.664065462277,1763,"12",0.943194553897495,0
"44111",686,"6","4","11",0.636212539434696,1483,"12",0.943194553897495,0
"44112",412,"6","4","11",0.230355663732544,1352,"12",0.943194553897495,0
"44113",608,"6","4","11",0.242292630664961,1614,"12",0.943194553897495,0
"44114",411,"6","4","11",0.0362365977580846,1023,"12",0.888450287786284,0
"44115",662,"6","4","11",0.807309065465995,1486,"12",0.943194553897495,0
"44116",971,"6","4","11",0.918720756835213,1627,"12",0.888450287786284,0
"44119",495,"6","4","11",0.0959214324201658,1284,"12",0.943194553897495,0
"44120",508,"6","4","11",0.381557244876483,1417,"12",0.888450287786284,0
"44121",698,"6","4","11",0.377578255899011,1449,"12",0.888450287786284,0
"44122",575,"6","4","11",0.0950700384984938,1429,"12",0.888450287786284,0
"44123",596,"6","4","11",0.473073991358341,1418,"12",0.943194553897495,0
"44124",441,"6","4","11",0.266166564529793,1392,"12",0.943194553897495,0
"44125",575,"6","4","11",0.143669300149831,1133,"12",0.888450287786284,0
"44126",693,"6","4","11",0.843119966263244,1560,"12",0.888450287786284,0
"44129",595,"6","4","11",0.469095002380869,1254,"12",0.888450287786284,0
"44130",694,"6","4","11",0.75956119773633,1576,"12",0.943194553897495,0
"44131",682,"6","4","11",0.568569726817671,1447,"12",0.943194553897495,0
"44132",574,"6","4","11",0.301977465327042,1351,"12",0.888450287786284,0
"44133",529,"6","4","11",0.377578255899011,1531,"12",0.943194553897495,0
"44134",716,"6","4","11",0.703855352051721,1455,"12",0.888450287786284,0
"44135",654,"6","4","11",0.0242996308256684,1469,"12",0.888450287786284,0
"44137",701,"6","4","11",0.162712851115519,1528,"12",0.888450287786284,0
"44139",660,"6","4","11",0.301977465327042,1402,"12",0.888450287786284,0
"44140",581,"6","4","11",0.0282786198031405,1415,"12",0.943194553897495,0
"44141",429,"6","4","11",0.258208586574849,1290,"12",0.888450287786284,0
"44143",367,"6","4","11",0.146796895205631,1317,"12",0.888450287786284,0
"44144",785,"6","4","11",0.731708274894026,1586,"12",0.888450287786284,0
"44145",662,"6","4","11",1.38426246719945,1565,"12",0.888450287786284,0
"44146",663,"6","4","11",0.266166564529793,1547,"12",0.943194553897495,0
"44147",534,"6","4","11",0.33778836612429,1326,"12",0.943194553897495,0
"44148",823,"6","4","11",0.425326123628676,1373,"12",0.888450287786284,0
"44149",587,"6","4","11",0.266166564529793,1433,"12",0.943194553897495,0
"44150",607,"6","4","11",0.0314062148589406,1359,"12",0.888450287786284,0
"44151",389,"6","4","11",0.0393641928138848,1178,"12",0.943194553897495,0
"44152",457,"6","4","11",0.54867478193031,1456,"12",0.888450287786284,0
"44153",665,"6","4","11",0.266166564529793,1475,"12",0.943194553897495,0
"44154",811,"6","4","11",0.130880939295742,1309,"12",0.888450287786284,0
"44155",635,"6","4","11",0.668044451254472,1483,"12",0.943194553897495,0
"44156",604,"6","4","11",0.218418696800128,1465,"12",0.943194553897495,0
"44157",745,"6","4","11",0.807309065465995,1648,"12",0.888450287786284,0
"44158",461,"6","4","11",0.358534704933323,1174,"12",0.888450287786284,0
"44159",597,"6","4","11",0.469095002380869,1283,"12",0.943194553897495,0
"44161",643,"6","4","11",0.00753228099410818,1489,"12",0.943194553897495,0
"44163",518,"6","4","11",0.592443660682503,1570,"12",0.943194553897495,0
"44164",514,"6","4","11",0.0950700384984938,1483,"12",0.943194553897495,0
"44166",638,"6","4","11",0.142817906228159,1384,"12",0.888450287786284,0
"44167",735,"6","4","11",0.437263090561092,1730,"12",0.943194553897495,0
"44168",651,"6","4","11",0.170670829070463,1739,"12",0.943194553897495,0
"44169",734,"6","4","11",0.294019487372097,1425,"12",0.888450287786284,0
"44170",684,"6","4","11",1.03013244820443,1640,"12",0.943194553897495,0
"44171",592,"6","4","11",0.843119966263244,1745,"12",0.888450287786284,0
"44172",582,"6","4","11",0.445221068516036,1534,"12",0.888450287786284,0
"44173",747,"6","4","11",0.409410167718788,1432,"12",0.888450287786284,0
"44177",414,"6","4","11",0.243144024586632,1459,"12",0.888450287786284,0
"44178",828,"6","4","11",0.779456142623691,1762,"12",0.943194553897495,0
"44179",603,"6","4","11",0.242292630664961,1492,"12",0.888450287786284,0
"44180",566,"6","4","11",0.847098955240716,1571,"12",0.888450287786284,0
"44181",355,"6","4","11",0.107858399352582,1127,"12",0.888450287786284,0
"44182",712,"6","4","11",0.0831330715660776,1412,"12",0.888450287786284,0
"44183",796,"6","4","11",1.13756515059618,1578,"12",0.888450287786284,0
"44185",588,"6","4","11",0.31789342123693,1413,"12",0.888450287786284,0
"44187",577,"6","4","11",0.54867478193031,1325,"12",0.943194553897495,0
"44188",700,"6","4","11",0.930657723767629,1442,"12",0.888450287786284,0
"44189",649,"6","4","11",0.831182999330828,1391,"12",0.888450287786284,0
"44190",761,"6","4","11",1.01023750331707,1642,"12",0.943194553897495,0
"44191",676,"6","4","11",0.115816377307526,1320,"12",0.943194553897495,0
"44193",769,"6","4","11",0.672023440231944,1453,"12",0.888450287786284,0
"44194",544,"6","4","11",0.640191528412168,1312,"12",0.888450287786284,0
"44195",631,"6","4","11",0.477052980335813,1554,"12",0.943194553897495,0
"44196",579,"6","4","11",0.31789342123693,1392,"12",0.943194553897495,0
"44197",589,"6","4","11",0.2223976857776,1480,"12",0.943194553897495,0
"44198",685,"6","4","11",0.524800848065478,1324,"12",0.943194553897495,0
"44199",802,"6","4","11",0.481031969313285,1526,"12",0.888450287786284,0
"44200",582,"6","4","11",0.401452189763844,1460,"12",0.943194553897495,0
"44201",462,"6","4","11",0.541568197897038,1178,"12",0.943194553897495,0
"44202",545,"6","4","11",0.556632759885254,1658,"12",0.943194553897495,0
"44203",772,"6","4","11",0.715792318984137,1354,"12",0.888450287786284,0
"44204",646,"6","4","11",0.648149506367112,1698,"12",0.888450287786284,0
"44205",698,"6","4","11",0.421347134651204,1504,"12",0.943194553897495,0
"44206",633,"6","4","11",0.496947925223173,1355,"12",0.943194553897495,0
"44209",523,"6","4","11",0.206481729867712,1410,"12",0.888450287786284,0
"44210",579,"6","4","11",0.421347134651204,1399,"12",0.888450287786284,0
"44211",830,"6","4","11",0.648149506367112,1577,"12",0.888450287786284,0
"44212",572,"6","4","11",0.2192700907218,1237,"12",0.888450287786284,0
"44213",693,"6","4","11",0.20250274089024,1438,"12",0.943194553897495,0
"44214",697,"6","4","11",0.604380627614919,1473,"12",0.943194553897495,0
"44215",894,"6","4","11",1.36834651128956,1817,"12",0.888450287786284,0
"44216",615,"6","4","11",0.386387627775627,1313,"12",0.943194553897495,0
"44217",640,"6","4","11",0.485010958290757,1699,"12",0.943194553897495,0
"44218",491,"6","4","11",0.12690195031827,1579,"12",0.943194553897495,0
"44220",668,"6","4","11",0.54867478193031,1502,"12",0.943194553897495,0
"44221",495,"6","4","11",0.051301159746301,1304,"12",0.943194553897495,0
"44222",633,"6","4","11",0.62427557250228,1423,"12",0.888450287786284,0
"44223",499,"6","4","11",0.226376674755072,1580,"12",0.888450287786284,0
"44224",838,"6","4","11",1.13756515059618,1561,"12",0.943194553897495,0
"44225",310,"6","4","11",0.0680685095778612,1462,"12",0.888450287786284,0
"44226",592,"6","4","11",0.131732333217414,1319,"12",0.888450287786284,0
"44227",1496,"6","4","6",1.72645551926204,3026,"12",0.888450287786284,1
"44228",1372,"6","4","11",0.676002429209417,2920,"12",0.888450287786284,1
"44229",1544,"6","4","11",0.628254561479752,2606,"12",0.943194553897495,1
"44230",1464,"6","4","1",1.1773550403709,3254,"12",0.943194553897495,1
"44231",1150,"6","4","11",0.97044761354235,3028,"12",0.888450287786284,1
"44232",1234,"6","4","1",1.2768297648077,3036,"12",0.943194553897495,1
"44233",1307,"6","4","1",1.43598932390658,2894,"12",0.943194553897495,1
"44234",1659,"6","4","6",1.73441349721699,3369,"12",0.888450287786284,1
"44236",915,"6","4","11",0.64417051738964,2489,"12",0.943194553897495,1
"44237",1563,"6","4","6",1.46384224674889,2984,"12",0.943194553897495,1
"44238",1478,"6","4","1",1.40017842310933,3518,"12",0.888450287786284,1
"44239",1230,"6","4","1",0.600401638637447,2656,"12",0.888450287786284,1
"44240",1380,"6","4","6",0.751603219781386,3047,"12",0.888450287786284,1
"44241",1403,"6","4","6",1.49169516959119,3335,"12",0.888450287786284,1
"44242",1323,"6","4","11",1.20122897423573,2787,"12",0.943194553897495,1
"44243",1440,"6","4","11",1.92938395711312,3049,"12",0.943194553897495,1
"44244",1468,"6","4","11",1.42803134595164,3447,"12",0.943194553897495,1
"44246",1572,"6","4","1",1.28478774276264,3143,"12",0.888450287786284,1
"44249",1610,"6","4","11",1.92142597915818,3371,"12",0.888450287786284,1
"44250",1146,"6","4","6",1.45986325777142,2889,"12",0.943194553897495,1
"44251",1128,"6","4","11",1.46384224674889,2859,"12",0.943194553897495,1
"44252",1617,"6","4","1",1.0062585143396,3297,"12",0.888450287786284,1
"44253",1696,"6","4","1",2.00100575870762,3158,"12",0.888450287786284,1
"44254",1469,"6","4","11",1.55138000425327,2684,"12",0.943194553897495,1
"44255",1396,"6","4","1",1.28478774276264,3094,"12",0.888450287786284,1
"44256",1454,"6","4","1",1.12960717264123,3184,"12",0.888450287786284,1
"44257",1518,"6","4","11",1.63095978380271,3390,"12",0.943194553897495,1
"44258",1639,"6","4","6",1.63891776175766,2884,"12",0.943194553897495,1
"44259",1636,"6","4","1",1.7463504641494,3549,"12",0.943194553897495,1
"44260",1058,"6","4","11",0.819246032398411,2743,"12",0.943194553897495,1
"44261",991,"6","4","1",0.333809377146818,2837,"12",0.888450287786284,1
"44262",1593,"6","4","11",1.15746009548354,2736,"12",0.888450287786284,1
"44263",1451,"6","4","1",1.05400638206926,2903,"12",0.888450287786284,1
"44266",1660,"6","4","1",0.679981418186889,2642,"12",0.943194553897495,1
"44267",1170,"6","4","6",0.254229597597377,2496,"12",0.888450287786284,1
"44268",1528,"6","4","1",1.32457763253736,2969,"12",0.888450287786284,1
"44269",1478,"6","4","6",2.15618632882903,3553,"12",0.943194553897495,1
"44270",1109,"6","4","1",1.29672470969506,2871,"12",0.943194553897495,1
"44271",1230,"6","4","11",0.994321547407182,2668,"12",0.888450287786284,1
"44272",1137,"6","4","6",0.771498164668746,2682,"12",0.888450287786284,1
"44273",1184,"6","4","11",1.14552312855112,3113,"12",0.943194553897495,1
"44274",1321,"6","4","1",1.18929200730331,2590,"12",0.888450287786284,1
"44275",1447,"6","4","1",1.38824145617692,3107,"12",0.943194553897495,1
"44277",1139,"6","4","11",0.465116013403397,2368,"12",0.943194553897495,1
"44279",1314,"6","4","6",1.12562818366376,3328,"12",0.888450287786284,1
"44280",1115,"6","4","6",1.01421649229454,2473,"12",0.888450287786284,1
"44281",1298,"6","4","11",0.52877983704295,2529,"12",0.888450287786284,1
"44282",1590,"6","4","11",1.49169516959119,3511,"12",0.888450287786284,1
"44283",1477,"6","4","11",0.902804800925325,2710,"12",0.943194553897495,1
"44284",1058,"6","4","6",1.17337605139343,3152,"12",0.888450287786284,1
"44285",1343,"6","4","1",1.07390132695662,2623,"12",0.888450287786284,1
"44287",1560,"6","4","11",0.986363569452238,3098,"12",0.943194553897495,1
"44289",1384,"6","4","11",1.2489768419654,3219,"12",0.888450287786284,1
"44290",1007,"6","4","6",1.2768297648077,2829,"12",0.888450287786284,1
"44291",1360,"6","4","6",0.743645241826442,2625,"12",0.943194553897495,1
"44292",1352,"6","4","11",0.906783789902797,2810,"12",0.888450287786284,1
"44293",1230,"6","4","6",0.691918385119305,2702,"12",0.888450287786284,1
"44294",1140,"6","4","6",0.488989947268229,2769,"12",0.943194553897495,1
"44296",1498,"6","4","1",1.49965314754614,3043,"12",0.943194553897495,1
"44297",1499,"6","4","1",1.02615345922696,3068,"12",0.888450287786284,1
"44299",1605,"6","4","1",1.41211539004175,2842,"12",0.888450287786284,1
"44300",1121,"6","4","1",1.05002739309179,2766,"12",0.888450287786284,1
"44302",1140,"6","4","11",0.831182999330828,2838,"12",0.943194553897495,1
"44303",1411,"6","4","11",1.58719090505052,3107,"12",0.943194553897495,1
"44304",1320,"6","4","11",0.878930867060492,2830,"12",0.943194553897495,1
"44307",1558,"6","4","6",1.76624540903676,3336,"12",0.888450287786284,1
"44309",1436,"6","4","11",1.3484515664022,3033,"12",0.943194553897495,1
"44310",1416,"6","4","6",0.922699745812685,2676,"12",0.888450287786284,1
"44311",1663,"6","4","11",2.23576610837847,3568,"12",0.888450287786284,1
"44312",1691,"6","4","11",1.55933798220822,3519,"12",0.943194553897495,1
"44313",1488,"6","4","1",1.51159011447855,2980,"12",0.888450287786284,1
